INDEX,TRIP_ID,CALL_TYPE,TIMESTAMP,POLYLINE
3796,1387678073620000157,A,1387678073,"[[-8.685036,41.166594],[-8.685036,41.166603],[-8.685045,41.166594],[-8.685018,41.166585],[-8.685036,41.166576],[-8.685045,41.166567],[-8.685036,41.166567],[-8.685036,41.166576],[-8.685045,41.166585],[-8.685063,41.166594],[-8.68509,41.166585],[-8.68509,41.166585],[-8.685036,41.166585],[-8.685045,41.166585],[-8.685063,41.166594],[-8.685063,41.166594],[-8.685063,41.166585],[-8.685072,41.166576],[-8.685072,41.166585],[-8.685081,41.166585],[-8.684955,41.167017],[-8.684928,41.167071],[-8.684928,41.167062],[-8.684784,41.167152],[-8.682768,41.166828],[-8.679627,41.166306],[-8.6778,41.166],[-8.675514,41.165631],[-8.672616,41.165136],[-8.669484,41.164596],[-8.666028,41.16402],[-8.663355,41.163561],[-8.663265,41.163525],[-8.663256,41.163543],[-8.663256,41.16357],[-8.663283,41.16357],[-8.662464,41.163426],[-8.659944,41.162994],[-8.65755,41.162598],[-8.656299,41.162382],[-8.65611,41.162355],[-8.656119,41.162364],[-8.654985,41.162175],[-8.652618,41.161779],[-8.650377,41.161392],[-8.650035,41.159808],[-8.647542,41.15853],[-8.645823,41.156046],[-8.644734,41.153184],[-8.644437,41.150376],[-8.641242,41.149179],[-8.637552,41.150268],[-8.634006,41.151042],[-8.632476,41.152338],[-8.632404,41.152536],[-8.632404,41.152554],[-8.631783,41.152644],[-8.630451,41.152572],[-8.627841,41.15241],[-8.626212,41.152554],[-8.625897,41.151024],[-8.625627,41.14917],[-8.625447,41.148873],[-8.623323,41.147919],[-8.620875,41.147388],[-8.620236,41.14647],[-8.619876,41.146083],[-8.617977,41.146344],[-8.617437,41.145453],[-8.616708,41.144904],[-8.615349,41.145579],[-8.613954,41.14602],[-8.612865,41.145966],[-8.612118,41.146056],[-8.612127,41.146893],[-8.612136,41.147658]]"
3838,1378152637620000400,B,1378152637,"[[-8.599221,41.149143],[-8.598627,41.149332],[-8.597916,41.150619],[-8.597124,41.151996],[-8.596674,41.15277],[-8.595936,41.154129],[-8.59527,41.155182],[-8.594514,41.156559],[-8.593731,41.1579],[-8.592678,41.159754],[-8.592057,41.160726],[-8.59203,41.16078],[-8.592021,41.16078],[-8.592012,41.160798],[-8.591364,41.161716],[-8.590923,41.162265],[-8.590806,41.162427],[-8.590689,41.162571],[-8.59059,41.162715],[-8.590374,41.162967],[-8.590221,41.16312],[-8.589942,41.163462],[-8.588898,41.163732],[-8.586513,41.162985],[-8.585532,41.163003]]"
3872,1395326927620000560,B,1395326927,"[[-8.612514,41.146011],[-8.612307,41.146101],[-8.61219,41.146101],[-8.612541,41.147784],[-8.621901,41.147631],[-8.622189,41.147694],[-8.624781,41.148441],[-8.625681,41.149476],[-8.626167,41.152365],[-8.626671,41.154129],[-8.627175,41.155101],[-8.627598,41.155398],[-8.628093,41.155749],[-8.628174,41.15592],[-8.628534,41.156244],[-8.628498,41.156559],[-8.628678,41.15691],[-8.628228,41.157315],[-8.62704,41.157297],[-8.625879,41.157189],[-8.62587,41.157252],[-8.625924,41.157288],[-8.625915,41.157315],[-8.625888,41.157333]]"
3890,1394122487620000123,A,1394122487,"[[-8.582931,41.177853],[-8.582976,41.177691],[-8.582976,41.177655],[-8.583669,41.176188],[-8.584146,41.175243],[-8.584137,41.175234],[-8.584164,41.17509],[-8.584524,41.174334],[-8.584515,41.174388],[-8.584326,41.174271],[-8.583039,41.174604],[-8.581059,41.176008],[-8.578944,41.177529],[-8.576442,41.177835],[-8.574606,41.177637],[-8.573778,41.178987],[-8.572878,41.179932],[-8.572302,41.180013],[-8.57196,41.180022],[-8.570007,41.179446],[-8.568423,41.180715],[-8.566875,41.18166],[-8.565489,41.181066],[-8.564724,41.179383],[-8.562834,41.177925],[-8.561376,41.17743],[-8.56008,41.177565],[-8.559,41.176899],[-8.557803,41.176107],[-8.556858,41.175045],[-8.555832,41.174055],[-8.55513,41.173344],[-8.55405,41.172201],[-8.552871,41.171004],[-8.551683,41.169798],[-8.550567,41.169357],[-8.548074,41.168889],[-8.54676,41.16879],[-8.544285,41.168502],[-8.543187,41.168205],[-8.540937,41.167593],[-8.540397,41.16537],[-8.540298,41.164479],[-8.540298,41.164479],[-8.540298,41.164479],[-8.540307,41.164488],[-8.540262,41.164218]]"
3952,1394976965620000171,A,1394976965,"[[-8.673741,41.149656],[-8.673705,41.149656],[-8.673282,41.149422],[-8.672742,41.149044],[-8.670663,41.148792],[-8.668395,41.147892],[-8.666667,41.14737],[-8.666496,41.147442],[-8.665578,41.147865],[-8.664282,41.148054],[-8.66268,41.147757],[-8.661942,41.147604],[-8.660466,41.14719],[-8.65863,41.146776],[-8.657181,41.147055],[-8.657073,41.1471],[-8.655948,41.147694],[-8.653743,41.148414],[-8.65323,41.148423],[-8.652816,41.149395],[-8.65125,41.150493],[-8.649819,41.151132],[-8.649198,41.152401],[-8.64837,41.153733],[-8.648154,41.155128],[-8.648901,41.157396],[-8.648676,41.159097],[-8.646642,41.157513],[-8.645175,41.154543],[-8.642727,41.151708],[-8.64072,41.148855],[-8.63991,41.145552],[-8.639037,41.142123],[-8.636985,41.138892],[-8.63541,41.135535],[-8.635545,41.131926],[-8.635743,41.128308],[-8.635959,41.124735],[-8.635842,41.121144],[-8.632989,41.118165],[-8.629434,41.116077],[-8.626032,41.114961],[-8.626149,41.114277],[-8.625726,41.116689],[-8.62398,41.119875],[-8.620029,41.122098],[-8.61534,41.122575],[-8.609328,41.124078],[-8.60778,41.124798],[-8.604549,41.126112],[-8.603838,41.126904],[-8.604252,41.125923],[-8.604387,41.125185],[-8.605269,41.125401]]"
3985,1403945939620000529,B,1403945939,"[[-8.649369,41.154282],[-8.650206,41.154129],[-8.650206,41.153778],[-8.648208,41.154165],[-8.645877,41.154309],[-8.643834,41.154426],[-8.641467,41.153733],[-8.639226,41.153148],[-8.638272,41.15421],[-8.637003,41.156676],[-8.636922,41.158035],[-8.637012,41.158791],[-8.636571,41.159115],[-8.634141,41.158764],[-8.633322,41.158647],[-8.632854,41.160069],[-8.632935,41.160888],[-8.632629,41.161833],[-8.632008,41.161302],[-8.63055,41.16141],[-8.62983,41.161185],[-8.629542,41.160897]]"
4080,1401821669620000384,B,1401821669,"[[-8.61984,41.148018],[-8.61984,41.148009],[-8.619912,41.147919],[-8.619957,41.147874],[-8.620362,41.147424],[-8.620353,41.147451],[-8.620353,41.14746],[-8.620353,41.147451],[-8.620398,41.147298],[-8.620218,41.14638],[-8.6202,41.146308],[-8.620002,41.146074],[-8.618472,41.146272],[-8.617662,41.146254],[-8.617329,41.144958],[-8.615673,41.14548],[-8.614008,41.146011],[-8.612964,41.146011],[-8.612568,41.146074],[-8.612541,41.146047],[-8.612532,41.146038],[-8.612001,41.146092],[-8.610444,41.146218],[-8.609778,41.146704],[-8.608914,41.147172],[-8.608374,41.147766],[-8.608113,41.148423],[-8.607834,41.14899],[-8.607456,41.148963],[-8.607141,41.148828],[-8.60679,41.148657],[-8.606151,41.148486]]"
4127,1379829377620000036,C,1379829377,"[[-8.607888,41.14728],[-8.608167,41.147343],[-8.608491,41.147415],[-8.608365,41.147541],[-8.607825,41.148234],[-8.60769,41.148783],[-8.606826,41.150511],[-8.605134,41.153238],[-8.604441,41.153562],[-8.604405,41.15421],[-8.604432,41.155839],[-8.604351,41.158233],[-8.604297,41.160213],[-8.602722,41.160015],[-8.600985,41.159403],[-8.601714,41.158854],[-8.602569,41.158368],[-8.602893,41.159016],[-8.603055,41.159268]]"
4131,1372956988620000276,C,1372956988,"[[-8.574732,41.142474],[-8.574543,41.142825],[-8.574669,41.142825],[-8.575065,41.142816],[-8.575398,41.142951],[-8.575884,41.143167],[-8.575569,41.143644],[-8.5752,41.143806],[-8.573517,41.143851],[-8.574318,41.144076],[-8.576649,41.144319],[-8.577945,41.144625],[-8.57961,41.144094],[-8.582238,41.143707],[-8.585397,41.143482],[-8.587836,41.142015],[-8.590356,41.140242],[-8.592939,41.139828],[-8.59527,41.139774],[-8.597295,41.140449],[-8.599545,41.141637],[-8.601606,41.141898],[-8.603658,41.141619],[-8.605845,41.141502],[-8.607717,41.141232],[-8.609175,41.140953],[-8.610471,41.141025],[-8.613396,41.141502],[-8.613738,41.141313],[-8.614251,41.141214],[-8.614629,41.141583],[-8.614377,41.142375],[-8.614125,41.142987],[-8.613459,41.143779],[-8.612766,41.144157],[-8.612262,41.144337],[-8.611857,41.144508],[-8.61192,41.144733],[-8.612028,41.144931],[-8.612055,41.144985],[-8.61156,41.144886],[-8.611335,41.145219],[-8.61138,41.145345],[-8.611164,41.145777],[-8.610876,41.14584],[-8.610426,41.146245],[-8.609382,41.146713],[-8.608896,41.14719],[-8.608842,41.147145],[-8.608788,41.147127],[-8.608599,41.147397],[-8.608518,41.147406],[-8.609337,41.147676],[-8.609733,41.147937],[-8.610111,41.147937],[-8.611308,41.147874],[-8.612163,41.147982],[-8.612613,41.148108],[-8.614053,41.14854],[-8.61462,41.147766],[-8.615115,41.147388],[-8.616078,41.14737],[-8.617068,41.147208],[-8.617338,41.147289],[-8.617284,41.147325],[-8.61768,41.14728],[-8.617707,41.146605],[-8.61768,41.146569],[-8.617743,41.146578],[-8.617653,41.146524],[-8.617338,41.14512],[-8.617365,41.145021],[-8.616906,41.144796],[-8.616015,41.145255],[-8.615898,41.145336],[-8.614728,41.14575],[-8.614053,41.1462],[-8.614233,41.146443],[-8.61471,41.146641],[-8.61471,41.146641],[-8.614719,41.146632],[-8.614746,41.146551],[-8.614746,41.146776],[-8.6148,41.147145],[-8.614773,41.146974],[-8.614773,41.146794],[-8.614764,41.146722],[-8.614764,41.146722],[-8.6148,41.146704],[-8.614782,41.146677],[-8.614881,41.14674],[-8.614872,41.146803],[-8.614953,41.146758],[-8.614863,41.146803],[-8.615439,41.145858],[-8.615484,41.145768],[-8.615529,41.145858],[-8.615439,41.145606],[-8.614764,41.145624],[-8.613054,41.145696],[-8.611803,41.145939],[-8.611227,41.146047],[-8.610903,41.145768],[-8.610939,41.145201],[-8.61183,41.144877],[-8.613297,41.144355],[-8.61462,41.143167],[-8.615016,41.142663],[-8.615268,41.142294],[-8.615376,41.142132],[-8.615367,41.14197],[-8.615295,41.141844],[-8.615295,41.141817],[-8.615358,41.141574],[-8.615403,41.141304],[-8.615367,41.141277],[-8.615322,41.141034],[-8.615349,41.140953],[-8.615394,41.140917],[-8.615664,41.14089],[-8.615097,41.141025],[-8.614575,41.141241],[-8.614035,41.141133],[-8.61354,41.141088],[-8.610372,41.140953],[-8.609877,41.140647],[-8.609517,41.140143],[-8.612793,41.137452],[-8.613819,41.136561],[-8.613648,41.136579],[-8.613963,41.136678],[-8.613963,41.136777],[-8.6139,41.136849],[-8.613801,41.136885],[-8.613855,41.137371],[-8.613882,41.137236],[-8.613972,41.137119]]"
4166,1390723030620000086,A,1390723030,"[[-8.607546,41.14548],[-8.607564,41.145471],[-8.607555,41.145462],[-8.607564,41.145453],[-8.607555,41.145471],[-8.607555,41.145489],[-8.607519,41.145462],[-8.607402,41.145597],[-8.607069,41.14611],[-8.606934,41.146758],[-8.606916,41.146848],[-8.607555,41.147199],[-8.608446,41.147289],[-8.609598,41.147559],[-8.610813,41.147793],[-8.610786,41.147856],[-8.61129,41.147838],[-8.611488,41.146902],[-8.611596,41.146263],[-8.611155,41.146011],[-8.61093,41.145435],[-8.61093,41.145282],[-8.610633,41.144148],[-8.610381,41.14341],[-8.610246,41.143266],[-8.60868,41.143149],[-8.607339,41.142492],[-8.605413,41.142933],[-8.605134,41.143635],[-8.604513,41.144922],[-8.604405,41.145183],[-8.603487,41.145453],[-8.603397,41.145507],[-8.601948,41.145633],[-8.600661,41.145768],[-8.598384,41.145894],[-8.595972,41.145966],[-8.593956,41.146236],[-8.592975,41.146443],[-8.592957,41.14647],[-8.592003,41.146641],[-8.590113,41.146974],[-8.58852,41.147253],[-8.586963,41.147541],[-8.58618,41.148288],[-8.586027,41.148846],[-8.585604,41.148891],[-8.585613,41.148936],[-8.585604,41.148927],[-8.585595,41.148909],[-8.585604,41.148909],[-8.585604,41.148909],[-8.585613,41.148918],[-8.585613,41.148918]]"
4276,1398609604620000229,C,1398609604,"[[-8.617086,41.140764],[-8.617077,41.140773],[-8.616888,41.140728],[-8.616699,41.140629],[-8.616627,41.140602],[-8.616159,41.14053],[-8.615493,41.140728],[-8.615025,41.140953],[-8.614575,41.141115],[-8.614521,41.141088],[-8.614395,41.141772],[-8.613657,41.142906],[-8.611911,41.14431],[-8.611605,41.144589],[-8.611668,41.144652],[-8.611578,41.144742],[-8.611137,41.144976],[-8.610849,41.145336],[-8.610183,41.146335],[-8.6094,41.146812],[-8.608779,41.147118],[-8.608491,41.147442],[-8.607618,41.148504],[-8.607357,41.149305],[-8.606943,41.150223],[-8.606556,41.150466],[-8.606628,41.150718],[-8.606223,41.151123],[-8.605062,41.152941],[-8.605818,41.1534],[-8.607285,41.153625],[-8.607339,41.153742],[-8.608491,41.15376],[-8.609436,41.153706],[-8.609454,41.153724],[-8.609805,41.153751],[-8.608995,41.154633],[-8.609022,41.156739],[-8.609121,41.15718],[-8.608932,41.157468],[-8.60814,41.159223],[-8.608005,41.160231],[-8.609391,41.16042],[-8.609526,41.160384],[-8.609562,41.160402],[-8.609697,41.160474],[-8.609823,41.16033]]"
4280,1397230737620000247,B,1397230737,"[[-8.591319,41.162697],[-8.591148,41.16267],[-8.591058,41.162544],[-8.591778,41.161662],[-8.592804,41.161887],[-8.592912,41.162058],[-8.592957,41.162202],[-8.593002,41.162454],[-8.59383,41.162733],[-8.593668,41.163471],[-8.595171,41.163912],[-8.597097,41.164173],[-8.597772,41.164092],[-8.598636,41.164128],[-8.599005,41.164443],[-8.599068,41.16447],[-8.599311,41.164731],[-8.599518,41.164929],[-8.599572,41.164938],[-8.600193,41.165415],[-8.601021,41.166234],[-8.601543,41.166963],[-8.601237,41.168124],[-8.600148,41.168349],[-8.597889,41.16825],[-8.597421,41.168673],[-8.597268,41.169393],[-8.597223,41.169366],[-8.597232,41.169528],[-8.597232,41.169519],[-8.597241,41.169564],[-8.596485,41.169582],[-8.596251,41.169573],[-8.596017,41.169546],[-8.596017,41.169555],[-8.596008,41.169555],[-8.596017,41.169546],[-8.596008,41.169555],[-8.595999,41.169564],[-8.596008,41.169555],[-8.59617,41.169501],[-8.596602,41.168538],[-8.597016,41.167314],[-8.597385,41.166648],[-8.598006,41.166027],[-8.598159,41.165892],[-8.598429,41.165415],[-8.596701,41.165217],[-8.594388,41.164902],[-8.592417,41.164605],[-8.591706,41.163885],[-8.591625,41.163093],[-8.591625,41.162895],[-8.591616,41.162886],[-8.59158,41.162877],[-8.591589,41.162868]]"
4310,1388534038620000372,C,1388534038,"[[-8.632305,41.165505],[-8.631963,41.164794],[-8.631792,41.164695],[-8.631783,41.164632],[-8.631774,41.164632],[-8.63226,41.1642],[-8.633583,41.163372],[-8.632179,41.161581],[-8.630784,41.159817],[-8.630091,41.15889],[-8.630109,41.158494],[-8.630307,41.158161],[-8.629722,41.157063],[-8.629335,41.156856],[-8.628066,41.157459],[-8.625861,41.157486],[-8.625168,41.157477],[-8.625096,41.15745],[-8.625186,41.15646],[-8.625069,41.15547],[-8.622441,41.155821],[-8.620236,41.155668],[-8.617698,41.155056],[-8.61426,41.154417],[-8.613666,41.154282],[-8.613522,41.154048],[-8.613198,41.153688],[-8.612109,41.153301],[-8.611704,41.152932],[-8.611263,41.152662],[-8.611263,41.152536],[-8.611245,41.1525]]"
4336,1403557488620000451,C,1403557488,"[[-8.581698,41.188068],[-8.58222,41.187114],[-8.582724,41.185341],[-8.581896,41.18508],[-8.582193,41.184108],[-8.58267,41.182848],[-8.582994,41.181948],[-8.583372,41.180841],[-8.583615,41.18031],[-8.583885,41.179338],[-8.584686,41.177889],[-8.58555,41.176404],[-8.586369,41.175],[-8.587638,41.172318],[-8.589177,41.16996],[-8.592381,41.167908],[-8.595567,41.166648],[-8.598024,41.165892],[-8.599599,41.165199],[-8.599716,41.165145],[-8.601372,41.164011],[-8.601876,41.163624],[-8.603325,41.162499],[-8.603883,41.162076],[-8.603865,41.162076],[-8.603865,41.162067],[-8.604693,41.16141],[-8.605125,41.160708],[-8.605152,41.160717],[-8.60589,41.159601],[-8.605035,41.158854],[-8.604531,41.158152],[-8.604666,41.156586],[-8.604729,41.154426],[-8.60526,41.153517],[-8.606295,41.153526],[-8.608167,41.153562],[-8.609436,41.153643],[-8.609814,41.153634],[-8.609805,41.153625],[-8.609796,41.153634],[-8.609814,41.153616]]"
4367,1398939652620000328,B,1398939652,"[[-8.62767,41.15745],[-8.627751,41.157621],[-8.627751,41.157666],[-8.62776,41.157684],[-8.62803,41.157981],[-8.628273,41.158449],[-8.629668,41.158773],[-8.629659,41.158755],[-8.629758,41.158755],[-8.630289,41.158269],[-8.632044,41.158485],[-8.634258,41.158872],[-8.636661,41.159268],[-8.639334,41.159709],[-8.640954,41.159988],[-8.642781,41.160303],[-8.643393,41.16042],[-8.643663,41.160474],[-8.643735,41.160843],[-8.643735,41.161815],[-8.644176,41.162355],[-8.644671,41.162418],[-8.644968,41.16249],[-8.64495,41.162499],[-8.64495,41.162481],[-8.64495,41.162454]]"
4405,1401196353620000403,A,1401196353,"[[-8.568369,41.151609],[-8.568369,41.151618],[-8.568342,41.151654],[-8.569332,41.151699],[-8.570889,41.151852],[-8.572365,41.151843],[-8.573823,41.151807],[-8.574354,41.15205],[-8.575326,41.150853],[-8.57736,41.150106],[-8.578674,41.148504],[-8.579943,41.147109],[-8.579349,41.146344],[-8.579682,41.145651],[-8.58159,41.144895],[-8.583417,41.14575],[-8.585217,41.146812],[-8.586936,41.147217],[-8.587017,41.147577],[-8.586549,41.147829],[-8.586126,41.148594],[-8.586315,41.149116],[-8.586495,41.149053],[-8.588043,41.149359],[-8.589645,41.149836],[-8.590383,41.150007],[-8.591463,41.150313],[-8.59302,41.150772],[-8.593038,41.150799],[-8.593578,41.150907],[-8.594037,41.151078],[-8.594568,41.15214],[-8.595081,41.153922],[-8.595306,41.154651],[-8.595216,41.154642],[-8.595261,41.154732],[-8.596071,41.153652],[-8.597358,41.153742],[-8.598276,41.15358],[-8.598834,41.153445],[-8.599239,41.153409],[-8.599293,41.153427],[-8.599338,41.153418],[-8.599401,41.153418],[-8.600643,41.153283],[-8.601876,41.153139],[-8.602065,41.153256],[-8.602371,41.153274],[-8.603478,41.153265],[-8.603946,41.15223],[-8.604315,41.151015],[-8.604189,41.150142],[-8.604081,41.149827]]"
4418,1393609300620000066,B,1393609300,"[[-8.607213,41.150205],[-8.607627,41.149224],[-8.607825,41.148801],[-8.607816,41.148801],[-8.607807,41.148801],[-8.608023,41.148432],[-8.608824,41.147361],[-8.610426,41.147703],[-8.61066,41.147802],[-8.610696,41.147838],[-8.610984,41.147856],[-8.612253,41.148081],[-8.621172,41.147496],[-8.622135,41.147658],[-8.62245,41.147757],[-8.622441,41.147757],[-8.623872,41.148135],[-8.624673,41.148423],[-8.625042,41.148549],[-8.625447,41.148765],[-8.625519,41.148945],[-8.62551,41.14899],[-8.625546,41.149449],[-8.625645,41.149899],[-8.625744,41.14998],[-8.62596,41.150529],[-8.626041,41.150565],[-8.626041,41.150565],[-8.626032,41.150691],[-8.626032,41.150862],[-8.625942,41.151222],[-8.625906,41.151564],[-8.625906,41.151591],[-8.625897,41.151591],[-8.625942,41.151762],[-8.625969,41.151825],[-8.62614,41.152401],[-8.626833,41.152491],[-8.628615,41.152491],[-8.631045,41.152635],[-8.632017,41.152707],[-8.632026,41.152716],[-8.632035,41.152725],[-8.63253,41.152716],[-8.634141,41.152536],[-8.634519,41.152491],[-8.636121,41.152491],[-8.636742,41.152644],[-8.637534,41.152842],[-8.638542,41.153076],[-8.640252,41.153481],[-8.641827,41.153913],[-8.64243,41.154111],[-8.643078,41.1543],[-8.643906,41.154543],[-8.644095,41.154552],[-8.644464,41.154516],[-8.644905,41.154453],[-8.645589,41.154381],[-8.645823,41.154363],[-8.645859,41.154354],[-8.646093,41.154336],[-8.646471,41.154291],[-8.647515,41.154237],[-8.647614,41.154246],[-8.647623,41.154264],[-8.647749,41.154264],[-8.648748,41.154291],[-8.648955,41.154336],[-8.649369,41.1543],[-8.649747,41.154372],[-8.649846,41.154192],[-8.649846,41.154066],[-8.649837,41.154075],[-8.649846,41.154084],[-8.649873,41.154111],[-8.649873,41.154111],[-8.649873,41.154183],[-8.649891,41.154183],[-8.649891,41.154192]]"
4425,1385587619620000488,A,1385587619,"[[-8.668827,41.176422],[-8.667765,41.177493],[-8.665821,41.17923],[-8.663292,41.178267],[-8.661258,41.176818],[-8.657757,41.177295],[-8.656002,41.177736],[-8.654832,41.177277],[-8.652636,41.17554],[-8.650008,41.173488],[-8.64702,41.171058],[-8.644041,41.168673],[-8.640783,41.166036],[-8.637975,41.164587],[-8.636661,41.164362],[-8.636625,41.164344],[-8.634753,41.163723],[-8.632782,41.162301],[-8.632674,41.162121],[-8.632584,41.162031],[-8.631252,41.16042],[-8.629911,41.158521],[-8.629893,41.157189],[-8.629398,41.157],[-8.62848,41.157063],[-8.627211,41.157549],[-8.62506,41.157162],[-8.625105,41.156478],[-8.624601,41.155515],[-8.622441,41.155839],[-8.620488,41.155497],[-8.618931,41.154777],[-8.618103,41.152914],[-8.617581,41.151618],[-8.619021,41.151186],[-8.620812,41.150808],[-8.621496,41.150619],[-8.622567,41.15034],[-8.622576,41.150349],[-8.622603,41.150358],[-8.62263,41.150376]]"
4515,1376207948620000450,C,1376207948,"[[-8.613684,41.145408],[-8.613639,41.145759],[-8.61363,41.145867],[-8.613612,41.145786],[-8.613657,41.145597],[-8.61417,41.145489],[-8.615367,41.145075],[-8.615583,41.144247],[-8.615745,41.143491],[-8.617059,41.143401],[-8.616987,41.143995],[-8.616825,41.144706],[-8.61588,41.145363],[-8.615232,41.146443],[-8.615223,41.146956],[-8.615241,41.147118],[-8.615124,41.147064],[-8.615709,41.14728],[-8.617014,41.147262],[-8.618157,41.147586],[-8.619102,41.148594],[-8.619867,41.148432],[-8.620452,41.148855],[-8.620965,41.149773],[-8.62128,41.150997],[-8.62119,41.151807],[-8.620983,41.152437],[-8.621055,41.152536],[-8.620956,41.152653],[-8.621307,41.154129],[-8.621037,41.155245],[-8.620974,41.155326],[-8.620884,41.156217],[-8.621298,41.157567],[-8.623341,41.15871],[-8.624592,41.159592],[-8.624637,41.160087],[-8.624853,41.161815],[-8.6247,41.163255],[-8.622927,41.163039],[-8.621334,41.162733],[-8.621199,41.16276],[-8.62128,41.162715],[-8.621289,41.162697],[-8.621271,41.162706],[-8.621226,41.162742],[-8.621235,41.162751]]"
4531,1382555507620000173,B,1382555507,"[[-8.649468,41.154201],[-8.64981,41.154192],[-8.650215,41.15412],[-8.650206,41.154111],[-8.650206,41.154012],[-8.650332,41.153859],[-8.650323,41.153868],[-8.650143,41.15376],[-8.648388,41.154102],[-8.645895,41.154282],[-8.643519,41.154498],[-8.642808,41.154273],[-8.642232,41.15412],[-8.640216,41.153499],[-8.637741,41.152869],[-8.635671,41.152482],[-8.633322,41.152581],[-8.631441,41.15259],[-8.631009,41.151708],[-8.629416,41.151528],[-8.629254,41.151483],[-8.629182,41.15124],[-8.630325,41.149791],[-8.631882,41.147991],[-8.63271,41.147181],[-8.63271,41.147181],[-8.63271,41.14719],[-8.632701,41.147208],[-8.632683,41.147226],[-8.632818,41.147055],[-8.631774,41.146317],[-8.631747,41.14629],[-8.63172,41.146281],[-8.631585,41.1462],[-8.630253,41.146389],[-8.628759,41.145606],[-8.626806,41.145363],[-8.624277,41.145624],[-8.621937,41.145858],[-8.621532,41.145912],[-8.621586,41.145939]]"
